"gestion";"mes";"dia";"Fecha";"estacion";"longitud";"latitud";"altura";"Precipitacion";"Temperatura_Maxima";"Temperatura_Minima";"Humedad_Relativa_Maxima";"Humedad_Relativa_Minima";"Humedad_Relativa_Media";"Velocidad_de_Viento_Maxima";"Velocidad_de_Viento_Minima";"Direccion_de_Viento_Maxima";"Direccion_de_Viento_Minima";"eTo"
2011;1;10;10/01/11;"Sarco";-66,175556;-17,384167;2587;"0.00";"29.50";"16.00";"57.00";"36.00";"45.00";"23.20";"0.00";"14.00";"0.00";"5.99"
2011;1;11;11/01/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"1.80";"27.20";"15.00";"77.00";"39.00";"56.00";"18.50";"5.60";"4.00";"11.00";"5.47"
2011;1;11;11/01/11;"Sarco";-66,175556;-17,384167;2587;"1.00";"29.50";"16.50";"65.00";"30.00";"43.00";"15.80";"0.00";"10.00";"0.00";"5.92"
2011;1;12;12/01/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"4.60";"25.00";"14.10";"85.00";"42.00";"57.00";"18.50";"7.40";"4.00";"12.00";"4.96"
2011;1;12;12/01/11;"Sarco";-66,175556;-17,384167;2587;"4.70";"30.00";"16.50";"71.00";"32.00";"48.00";"23.20";"0.00";"14.00";"0.00";"6.06"
2011;1;13;13/01/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"2.20";"23.20";"13.00";"90.00";"53.00";"66.00";"9.30";"0.00";"5.00";"0.00";"4.61"
2011;1;13;13/01/11;"Sarco";-66,175556;-17,384167;2587;"0.00";"24.50";"14.00";"75.00";"50.00";"60.00";"23.20";"0.00";"9.00";"0.00";"4.82"
2011;1;14;14/01/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"30.60";"11.80";"91.00";"35.00";"55.00";"20.40";"0.00";"4.00";"0.00";"6.79"
2011;1;14;14/01/11;"Sarco";-66,175556;-17,384167;2587;"0.00";"33.00";"14.00";"67.00";"30.00";"45.00";"23.20";"0.00";"15.00";"0.00";"7.23"
2011;1;15;15/01/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"27.80";"15.80";"75.00";"41.00";"55.00";"22.20";"0.00";"13.00";"0.00";"5.51"
2011;1;15;15/01/11;"Sarco";-66,175556;-17,384167;2587;"0.00";"30.00";"17.00";;;;"0.00";"0.00";"0.00";"0.00";"5.98"
2011;1;16;16/01/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"31.70";"13.80";"70.00";"34.00";"46.00";"9.30";"0.00";"12.00";"0.00";"6.89"
2011;1;16;16/01/11;"Sarco";-66,175556;-17,384167;2587;"0.00";"30.00";"16.00";"58.00";"35.00";"43.00";"0.00";"0.00";"0.00";"0.00";"6.13"
2011;1;17;17/01/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.10";"27.20";"12.10";"59.00";"53.00";"55.00";"29.70";"7.40";"11.00";"12.00";"5.84"
2011;1;17;17/01/11;"Sarco";-66,175556;-17,384167;2587;"1.40";"30.00";"16.50";"55.00";"30.00";"40.00";"31.50";"0.00";"1.00";"0.00";"6.05"
2011;1;18;18/01/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"1.40";"22.80";"12.90";"80.00";"56.00";"72.00";"11.10";"0.00";"12.00";"0.00";"4.50"
2011;1;18;18/01/11;"Sarco";-66,175556;-17,384167;2587;"1.10";"23.50";"15.00";"79.00";"55.00";"65.00";"9.30";"0.00";"1.00";"0.00";"4.33"
2011;1;19;19/01/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"30.00";"9.80";"84.00";"39.00";"54.00";"18.50";"0.00";"4.00";"0.00";"6.79"
2011;1;19;19/01/11;"Sarco";-66,175556;-17,384167;2587;"0.00";"32.50";"12.50";"73.00";"27.00";"46.00";"15.80";"0.00";"1.00";"0.00";"7.22"
2011;1;20;20/01/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"3.00";"28.30";"16.00";"68.00";"36.00";"55.00";"27.80";"14.80";"5.00";"6.00";"5.61"
2011;1;20;20/01/11;"Sarco";-66,175556;-17,384167;2587;"5.70";"29.50";"16.50";"57.00";"41.00";"50.00";"23.20";"0.00";"1.00";"0.00";"5.89"
2011;1;21;21/01/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"22.30";"11.90";"91.00";"60.00";"71.00";"9.30";"0.00";"15.00";"0.00";"4.50"
2011;1;21;21/01/11;"Sarco";-66,175556;-17,384167;2587;"0.00";"24.00";"13.00";"79.00";"41.00";"57.00";"15.80";"0.00";"10.00";"0.00";"4.82"
2011;1;22;22/01/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.20";"24.50";"13.20";"63.00";"45.00";"54.00";"14.80";"5.60";"12.00";"6.00";"4.93"
2011;1;22;22/01/11;"Sarco";-66,175556;-17,384167;2587;"0.00";"25.00";"15.00";"73.00";"34.00";"53.00";"0.00";"0.00";"0.00";"0.00";"4.78"
2011;1;23;23/01/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"8.40";"18.90";"12.80";"88.00";"63.00";"74.00";"11.10";"0.00";"12.00";"0.00";"3.32"
2011;1;23;23/01/11;"Sarco";-66,175556;-17,384167;2587;"11.40";"20.40";"13.00";"81.00";"67.00";"73.00";"0.00";"0.00";"0.00";"0.00";"3.75"
2011;1;24;24/01/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"2.10";"21.10";"10.40";"92.00";"62.00";"80.00";"9.30";"5.60";"16.00";"9.00";"4.38"
2011;1;24;24/01/11;"Sarco";-66,175556;-17,384167;2587;"3.30";"20.50";"11.00";"76.00";"66.00";"71.00";"0.00";"0.00";"0.00";"0.00";"4.13"
2011;1;25;25/01/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"24.40";"11.00";"89.00";"53.00";"66.00";"14.80";"0.00";"12.00";"0.00";"5.18"
2011;1;25;25/01/11;"Sarco";-66,175556;-17,384167;2587;"0.50";"25.00";"13.50";"74.00";"47.00";"60.00";"15.80";"0.00";"7.00";"0.00";"5.01"
2011;1;26;26/01/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"25.00";"13.00";"83.00";"49.00";"62.00";"25.90";"0.00";"2.00";"0.00";"5.08"
2011;1;26;26/01/11;"Sarco";-66,175556;-17,384167;2587;"0.00";"26.00";"14.50";"70.00";"35.00";"47.00";"15.80";"0.00";"9.00";"0.00";"5.14"
2011;1;27;27/01/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"25.00";"13.10";"60.00";"37.00";"47.00";"25.90";"0.00";"5.00";"0.00";"5.06"
2011;1;27;27/01/11;"Sarco";-66,175556;-17,384167;2587;"0.00";"27.00";"15.00";"63.00";"38.00";"49.00";"23.20";"0.00";"1.00";"0.00";"5.35"
2011;1;28;28/01/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"25.60";"12.80";"65.00";"39.00";"52.00";"22.20";"11.10";"6.00";"4.00";"5.27"
2011;1;28;28/01/11;"Sarco";-66,175556;-17,384167;2587;"0.00";"25.80";"15.00";"61.00";"40.00";"47.00";"9.30";"0.00";"7.00";"0.00";"4.99"
2011;1;29;29/01/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"1.60";"22.20";"12.20";"69.00";"59.00";"63.00";"14.80";"7.40";"5.00";"2.00";"4.40"
2011;1;29;29/01/11;"Sarco";-66,175556;-17,384167;2587;"0.00";"22.00";"15.00";"68.00";"60.00";"65.00";"0.00";"0.00";"0.00";"0.00";"3.82"
2011;1;30;30/01/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.80";"28.00";"10.40";"86.00";"40.00";"56.00";"22.20";"0.00";"8.00";"0.00";"6.16"
2011;1;30;30/01/11;"Sarco";-66,175556;-17,384167;2587;"2.00";"29.00";"12.00";"66.00";"35.00";"45.00";"0.00";"0.00";"0.00";"0.00";"6.27"
2011;1;31;31/01/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"24.70";"13.80";"85.00";"47.00";"61.00";"22.20";"7.40";"11.00";"16.00";"4.85"
2011;1;31;31/01/11;"Sarco";-66,175556;-17,384167;2587;"0.00";"26.00";"14.50";"70.00";"42.00";"52.00";"15.80";"0.00";"6.00";"0.00";"5.12"
2011;2;1;01/02/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"1.60";"24.00";"11.80";"76.00";"52.00";"61.00";"7.40";"5.60";"12.00";"13.00";"4.94"
2011;2;1;01/02/11;"Sarco";-66,175556;-17,384167;2587;"1.30";"25.00";"14.00";"63.00";"58.00";"60.00";"9.30";"0.00";"7.00";"0.00";"4.90"
2011;2;2;02/02/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"26.70";"13.00";"79.00";"43.00";"55.00";"16.70";"5.60";"4.00";"10.00";"5.51"
2011;2;2;02/02/11;"Sarco";-66,175556;-17,384167;2587;"0.00";"27.50";"14.50";"66.00";"33.00";"48.00";"9.30";"0.00";"9.00";"0.00";"5.53"
2011;2;3;03/02/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"21.10";"28.30";"12.80";"73.00";"38.00";"51.00";"22.20";"5.60";"9.00";"10.00";"5.97"
2011;2;3;03/02/11;"Sarco";-66,175556;-17,384167;2587;"29.20";"29.50";"15.50";"62.00";"32.00";"43.00";"15.80";"0.00";"1.00";"0.00";"5.96"
2011;2;4;04/02/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"34.30";"23.10";"10.70";"96.00";"63.00";"74.00";"7.40";"0.00";"8.00";"0.00";"4.82"
2011;2;4;04/02/11;"Sarco";-66,175556;-17,384167;2587;"22.00";"23.00";"11.50";"94.00";"46.00";"64.00";"0.00";"0.00";"0.00";"0.00";"4.69"
2011;2;5;05/02/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"12.00";"24.40";"10.60";"96.00";"53.00";"69.00";"9.30";"0.00";"9.00";"0.00";"5.17"
2011;2;5;05/02/11;"Sarco";-66,175556;-17,384167;2587;"11.50";"24.00";"13.20";"73.00";"46.00";"56.00";;;;;"4.71"
2011;2;6;06/02/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"23.00";"11.30";"88.00";"61.00";"71.00";"9.30";"0.00";"12.00";"0.00";"4.71"
2011;2;6;06/02/11;"Sarco";-66,175556;-17,384167;2587;"0.00";"23.50";"14.00";"83.00";"57.00";"70.00";;;;;"4.43"
2011;2;7;07/02/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"6.70";"26.90";"13.00";"85.00";"43.00";"63.00";"13.00";"0.00";"7.00";"0.00";"5.53"
2011;2;7;07/02/11;"Sarco";-66,175556;-17,384167;2587;"0.30";"27.50";"13.50";"78.00";"47.00";"59.00";"9.30";"0.00";"1.00";"0.00";"5.63"
2011;2;8;08/02/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.70";"21.60";"12.40";"92.00";"67.00";"80.00";"18.50";"7.40";"3.00";"8.00";"4.14"
2011;2;8;08/02/11;"Sarco";-66,175556;-17,384167;2587;"0.70";"21.00";"13.50";"83.00";"64.00";"76.00";"3.70";"0.00";"2.00";"0.00";"3.77"
2011;2;9;09/02/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"14.10";"22.20";"14.00";"89.00";"67.00";"74.00";"9.30";"5.60";"12.00";"8.00";"4.03"
2011;2;9;09/02/11;"Sarco";-66,175556;-17,384167;2587;"55.80";"24.00";"14.50";"78.00";"58.00";"66.00";"15.80";"0.00";"12.00";"0.00";"4.47"
2011;2;10;10/02/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.20";"23.10";"12.30";"99.00";"53.00";"79.00";"13.00";"5.60";"11.00";"14.00";"4.56"
2011;2;10;10/02/11;"Sarco";-66,175556;-17,384167;2587;"0.00";"22.50";"12.50";"85.00";"69.00";"76.00";"23.20";"0.00";"2.00";"0.00";"4.37"
2011;2;11;11/02/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"7.90";"22.80";"13.80";"93.00";"64.00";"83.00";"14.80";"0.00";"3.00";"0.00";"4.23"
2011;2;11;11/02/11;"Sarco";-66,175556;-17,384167;2587;"0.00";"23.00";"14.00";"77.00";"67.00";"72.00";"15.80";"0.00";"6.00";"0.00";"4.25"
2011;2;12;12/02/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"28.30";"10.00";"97.00";"36.00";"57.00";"7.40";"0.00";"12.00";"0.00";"6.16"
2011;2;12;12/02/11;"Sarco";-66,175556;-17,384167;2587;"10.20";"28.00";"12.00";"93.00";"31.00";"71.00";;;;;"5.90"
2011;2;13;13/02/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"4.60";"26.10";"10.60";"87.00";"43.00";"60.00";"14.80";"5.60";"6.00";"10.00";"5.54"
2011;2;13;13/02/11;"Sarco";-66,175556;-17,384167;2587;"8.00";"28.30";"13.00";"77.00";"33.00";"59.00";;;;;"5.86"
2011;2;14;14/02/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.10";"21.70";"11.50";"95.00";"65.00";"76.00";"9.30";"0.00";"12.00";"0.00";"4.27"
2011;2;14;14/02/11;"Sarco";-66,175556;-17,384167;2587;"0.30";"21.50";"12.00";"79.00";"54.00";"63.00";"0.00";"0.00";"0.00";"0.00";"4.14"
2011;2;15;15/02/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"24.30";"12.20";"82.00";"50.00";"64.00";"14.80";"9.30";"13.00";"12.00";"4.86"
2011;2;15;15/02/11;"Sarco";-66,175556;-17,384167;2587;"0.00";"25.00";"12.50";"75.00";"43.00";"56.00";"0.00";"0.00";"0.00";"0.00";"5.01"
2011;2;16;16/02/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"27.20";"10.60";"82.00";"38.00";"54.00";"33.40";"5.60";"6.00";"12.00";"5.79"
2011;2;16;16/02/11;"Sarco";-66,175556;-17,384167;2587;"0.00";"30.00";"12.50";"63.00";"31.00";"47.00";"15.80";"0.00";"6.00";"0.00";"6.32"
2011;2;17;17/02/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"1.70";"26.10";"15.00";"75.00";"44.00";"55.00";"18.50";"3.70";"4.00";"14.00";"4.94"
2011;2;17;17/02/11;"Sarco";-66,175556;-17,384167;2587;"2.70";"27.50";"16.00";"59.00";"36.00";"48.00";"3.70";"0.00";"6.00";"0.00";"5.18"
2011;2;18;18/02/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"11.70";"21.30";"13.00";"93.00";"83.00";"87.00";"11.10";"7.40";"14.00";"10.00";"3.88"
2011;2;18;18/02/11;"Sarco";-66,175556;-17,384167;2587;"2.50";"18.00";"13.50";"77.00";"67.00";"72.00";"3.70";"0.00";"12.00";"0.00";"2.74"
2011;2;19;19/02/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"10.00";"19.40";"11.00";"98.00";"80.00";"89.00";"18.50";"0.00";"11.00";"0.00";"3.68"
2011;2;19;19/02/11;"Sarco";-66,175556;-17,384167;2587;"1.50";"21.00";"12.00";"84.00";"80.00";"82.00";;;;;"3.96"
2011;2;20;20/02/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"15.00";"19.40";"11.00";"98.00";"75.00";"86.00";"11.10";"0.00";"14.00";"0.00";"3.67"
2011;2;20;20/02/11;"Sarco";-66,175556;-17,384167;2587;"18.50";"19.50";"12.00";"90.00";"76.00";"83.00";;;;;"3.53"
2011;2;21;21/02/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"9.10";"17.90";"11.10";"98.00";"83.00";"90.00";"13.00";"0.00";"15.00";"0.00";"3.23"
2011;2;21;21/02/11;"Sarco";-66,175556;-17,384167;2587;"8.50";"17.00";"11.50";"94.00";"81.00";"87.00";"15.80";"0.00";"2.00";"0.00";"2.88"
2011;2;22;22/02/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"24.40";"11.60";"93.00";"53.00";"67.00";"22.20";"3.70";"6.00";"4.00";"4.90"
2011;2;22;22/02/11;"Sarco";-66,175556;-17,384167;2587;"1.00";"24.00";"12.50";"89.00";"52.00";"71.00";"0.00";"0.00";"0.00";"0.00";"4.67"
2011;2;23;23/02/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"10.80";"27.20";"10.00";"91.00";"45.00";"70.00";"7.40";"0.00";"7.00";"0.00";"5.76"
2011;2;23;23/02/11;"Sarco";-66,175556;-17,384167;2587;"10.20";"27.50";"12.00";"80.00";"38.00";"56.00";"15.80";"0.00";"10.00";"0.00";"5.64"
2011;2;24;24/02/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"1.90";"24.40";"11.10";"98.00";"55.00";"74.00";"14.80";"0.00";"12.00";"0.00";"4.93"
2011;2;24;24/02/11;"Sarco";-66,175556;-17,384167;2587;"3.80";"24.50";"12.50";"88.00";"38.00";"61.00";"0.00";"0.00";"0.00";"0.00";"4.79"
2011;2;25;25/02/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"7.80";"21.40";"12.80";"91.00";"75.00";"82.00";"11.10";"0.00";"11.00";"0.00";"3.89"
2011;2;25;25/02/11;"Sarco";-66,175556;-17,384167;2587;"3.70";"22.00";"12.50";"94.00";"73.00";"81.00";"0.00";"0.00";"0.00";"0.00";"4.10"
2011;2;26;26/02/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"25.60";"21.90";"13.20";"92.00";"57.00";"79.00";"14.80";"5.60";"16.00";"14.00";"3.95"
2011;2;26;26/02/11;"Sarco";-66,175556;-17,384167;2587;"19.90";"24.00";"13.00";"84.00";"67.00";"76.00";;;;;"4.56"
2011;2;27;27/02/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.60";"18.70";"11.00";"94.00";"65.00";"76.00";;;;;"3.42"
2011;2;27;27/02/11;"Sarco";-66,175556;-17,384167;2587;"2.50";"19.50";"11.00";"80.00";"60.00";"70.00";;;;;"3.64"
2011;2;28;28/02/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"24.20";"12.20";"93.00";"51.00";"65.00";;;;;"4.70"
2011;2;28;28/02/11;"Sarco";-66,175556;-17,384167;2587;"0.00";"23.00";"13.00";"74.00";"53.00";"65.00";"23.20";"0.00";"6.00";"0.00";"4.27"
2011;3;1;01/03/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"12.60";"26.10";"13.20";"74.00";"44.00";"61.00";"22.20";"7.40";"7.00";"8.00";"5.05"
2011;3;1;01/03/11;"Sarco";-66,175556;-17,384167;2587;"12.40";"27.50";"14.50";"68.00";"49.00";"56.00";"15.80";"0.00";"2.00";"0.00";"5.26"
2011;3;2;02/03/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"3.00";"25.80";"12.60";"84.00";"15.00";"59.00";"16.70";"0.00";"9.00";"0.00";"5.04"
2011;3;2;02/03/11;"Sarco";-66,175556;-17,384167;2587;"1.00";"27.00";"13.50";"80.00";"41.00";"62.00";"23.20";"0.00";"6.00";"0.00";"5.24"
2011;3;3;03/03/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"24.00";"11.00";"89.00";"48.00";"67.00";"13.00";"0.00";"12.00";"0.00";"4.76"
2011;3;3;03/03/11;"Sarco";-66,175556;-17,384167;2587;"0.00";"26.00";"13.00";"77.00";"37.00";"55.00";"23.20";"0.00";"2.00";"0.00";"5.03"
2011;3;4;04/03/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"10.00";"21.70";"12.00";"81.00";"51.00";"69.00";"18.50";"0.00";"11.00";"0.00";"4.02"
2011;3;4;04/03/11;"Sarco";-66,175556;-17,384167;2587;"3.00";"22.00";"13.00";"74.00";"58.00";"65.00";"3.70";"0.00";"6.00";"0.00";"3.95"
2011;3;5;05/03/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.40";"23.20";"11.40";"89.00";"51.00";"64.00";"7.40";"5.60";"12.00";"8.00";"4.48"
2011;3;5;05/03/11;"Sarco";-66,175556;-17,384167;2587;"0.00";"24.00";"13.00";"81.00";"42.00";"63.00";"0.00";"0.00";"0.00";"0.00";"4.47"
2011;3;6;06/03/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"1.30";"27.00";"12.20";"90.00";"47.00";"69.00";"18.50";"0.00";"14.00";"0.00";"5.33"
2011;3;6;06/03/11;"Sarco";-66,175556;-17,384167;2587;"18.80";"28.00";"13.00";"73.00";"59.00";"66.00";"0.00";"0.00";"0.00";"0.00";"5.49"
2011;3;7;07/03/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"3.10";"22.20";"12.90";"94.00";"77.00";"86.00";"22.20";"5.60";"13.00";"11.00";"3.98"
2011;3;7;07/03/11;"Sarco";-66,175556;-17,384167;2587;"1.50";"23.00";"14.00";"91.00";"66.00";"77.00";"0.00";"0.00";"0.00";"0.00";"4.02"
2011;3;8;08/03/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"2.40";"21.20";"12.80";"93.00";"70.00";"81.00";"11.10";"0.00";"11.00";"0.00";"3.71"
2011;3;8;08/03/11;"Sarco";-66,175556;-17,384167;2587;"7.50";"20.00";"14.00";"76.00";"60.00";"70.00";"0.00";"0.00";"0.00";"0.00";"3.14"
2011;3;9;09/03/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"45.80";"25.80";"12.80";"94.00";"47.00";"70.00";"13.00";"7.40";"9.00";"14.00";"4.91"
2011;3;9;09/03/11;"Sarco";-66,175556;-17,384167;2587;"31.70";"26.50";"13.50";"89.00";"43.00";"60.00";"23.20";"0.00";"14.00";"0.00";"5.00"
2011;3;10;10/03/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.80";"22.00";"10.00";"96.00";"59.00";"73.00";"18.50";"0.00";"10.00";"0.00";"4.28"
2011;3;10;10/03/11;"Sarco";-66,175556;-17,384167;2587;"0.10";"21.50";"11.00";"83.00";"63.00";"73.00";"3.70";"0.00";"4.00";"0.00";"4.04"
2011;3;11;11/03/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"25.60";"11.00";"97.00";"42.00";"62.00";"14.80";"0.00";"5.00";"0.00";"5.03"
2011;3;11;11/03/11;"Sarco";-66,175556;-17,384167;2587;"0.00";"27.00";"13.00";"81.00";"39.00";"60.00";"0.00";"0.00";"0.00";"0.00";"5.16"
2011;3;12;12/03/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"23.60";"11.70";"93.00";"52.00";"70.00";"7.40";"0.00";"14.00";"0.00";"4.44"
2011;3;12;12/03/11;"Sarco";-66,175556;-17,384167;2587;"0.00";"24.00";"14.00";"74.00";"45.00";"62.00";"0.00";"0.00";"0.00";"0.00";"4.23"
2011;3;13;13/03/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"25.40";"9.00";"95.00";"40.00";"60.00";"14.80";"5.60";"15.00";"12.00";"5.13"
2011;3;13;13/03/11;"Sarco";-66,175556;-17,384167;2587;"0.00";"26.00";"11.00";"75.00";"37.00";"56.00";"0.00";"0.00";"0.00";"0.00";"5.09"
2011;3;14;14/03/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"26.70";"12.80";"89.00";"43.00";"59.00";"13.00";"0.00";"5.00";"0.00";"5.05"
2011;3;14;14/03/11;"Sarco";-66,175556;-17,384167;2587;"0.00";"27.50";"14.00";"75.00";"42.00";"53.00";"15.80";"0.00";"14.00";"0.00";"5.11"
2011;3;15;15/03/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"26.20";"11.50";"85.00";"39.00";"60.00";"9.30";"0.00";"7.00";"0.00";"5.05"
2011;3;15;15/03/11;"Sarco";-66,175556;-17,384167;2587;"0.00";"26.00";"13.50";"76.00";"40.00";"56.00";"15.80";"0.00";"12.00";"0.00";"4.77"
2011;3;16;16/03/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"26.70";"10.60";"76.00";"50.00";"59.00";"18.50";"0.00";"9.00";"0.00";"5.24"
2011;3;16;16/03/11;"Sarco";-66,175556;-17,384167;2587;"0.00";"28.50";"13.00";"75.00";"44.00";"56.00";"9.30";"0.00";"6.00";"0.00";"5.44"
2011;3;17;17/03/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"27.60";"11.30";"87.00";"41.00";"62.00";"0.00";"0.00";"0.00";"0.00";"5.37"
2011;3;17;17/03/11;"Sarco";-66,175556;-17,384167;2587;"0.00";"29.50";"13.00";"70.00";"36.00";"50.00";"23.20";"0.00";"6.00";"0.00";"5.66"
2011;3;18;18/03/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"27.80";"27.80";"13.40";"80.00";"44.00";"59.00";"18.50";"0.00";"8.00";"0.00";"5.18"
2011;3;18;18/03/11;"Sarco";-66,175556;-17,384167;2587;"21.00";"27.00";"15.50";"80.00";"47.00";"61.00";"9.30";"0.00";"14.00";"0.00";"4.71"
2011;3;19;19/03/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"1.10";"21.70";"11.00";"95.00";"63.00";"76.00";"7.40";"0.00";"12.00";"0.00";"3.96"
2011;3;19;19/03/11;"Sarco";-66,175556;-17,384167;2587;"0.00";"21.00";"13.00";"80.00";"61.00";"67.00";"0.00";"0.00";"0.00";"0.00";"3.49"
2011;3;20;20/03/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"2.30";"26.10";"11.80";"93.00";"48.00";"63.00";"7.40";"0.00";"11.00";"0.00";"4.90"
2011;3;20;20/03/11;"Sarco";-66,175556;-17,384167;2587;"0.10";"27.00";"13.00";"85.00";"34.00";"53.00";"0.00";"0.00";"0.00";"0.00";"4.99"
2011;3;21;21/03/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"11.00";"17.80";"13.30";"97.00";"86.00";"92.00";"11.10";"0.00";"12.00";"0.00";"2.49"
2011;3;21;21/03/11;"Sarco";-66,175556;-17,384167;2587;"11.70";"17.00";"14.50";"87.00";"83.00";"85.00";"1.90";"0.00";"6.00";"0.00";"1.86"
2011;3;22;22/03/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"25.60";"11.80";"95.00";"52.00";"67.00";"18.50";"5.60";"6.00";"12.00";"4.75"
2011;3;22;22/03/11;"Sarco";-66,175556;-17,384167;2587;"0.00";"26.50";"13.00";"87.00";"44.00";"59.00";"9.30";"0.00";"6.00";"0.00";"4.83"
2011;3;23;23/03/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"0.00";"25.80";"10.80";"75.00";"39.00";"52.00";"11.10";"7.40";"3.00";"7.00";"4.87"
2011;3;23;23/03/11;"Sarco";-66,175556;-17,384167;2587;"0.00";"28.00";"12.50";"71.00";"36.00";"50.00";"23.20";"0.00";"2.00";"0.00";"5.22"
2011;3;24;24/03/11;"Cochabamba_Aeropuerto";-66,174444;-17,416111;2548;"1.00";"26.10";"10.90";"78.00";"40.00";"53.00";"20.40";"0.00";"7.00";"0.00";"4.91"
2011;3;24;24/03/11;"Sarco";-66,175556;-17,384167;2587;"3.60";"28.00";"15.00";"75.00";"42.00";"55.00";"23.20";"9.30";"2.00";"14.00";"4.92"
